"y_quantile","x_quantile","beta1","se","t_value","p_value","direction"
0.1,0.85,0.0128410912444388,0.101487792378958,0.126528432074764,0.899321049729775,"oil_to_gold"
0.1,0.9,-0.0805552880762799,0.0580580625590845,-1.38749528533269,0.165380791712759,"oil_to_gold"
0.1,0.95,-0.0836110811367083,0.0760857336166892,-1.09890615707185,0.27188601554676,"oil_to_gold"
0.15,0.05,0.112624109612618,0.0884160385187972,1.27379728270312,0.202821449348125,"oil_to_gold"
0.15,0.1,0.109034155391795,0.0734873282659729,1.48371369547097,0.137976637727299,"oil_to_gold"
0.15,0.15,0.137034388595668,0.0977682333815598,1.40162488219322,0.161117640347514,"oil_to_gold"
0.15,0.2,0.219116478842783,0.117812180268837,1.85987966900178,0.0629879742112723,"oil_to_gold"
0.15,0.25,0.308948900087174,0.149712067318481,2.06362055925626,0.0391286616317057,"oil_to_gold"
0.15,0.3,0.0390227262850538,0.163470974099037,0.238713487211573,0.811341997727016,"oil_to_gold"
0.15,0.35,-0.249952308601345,0.19082855645311,-1.3098265440307,0.190342112282687,"oil_to_gold"
0.15,0.4,-0.34916808141919,0.274616564928085,-1.27147494365691,0.203645819787135,"oil_to_gold"
0.15,0.45,0.0886661693400648,0.354254578408635,0.250289409775215,0.802378513683307,"oil_to_gold"
0.15,0.5,0.363027717374545,0.27347959166115,1.32743988379341,0.184451428184049,"oil_to_gold"
0.15,0.55,-0.0161241107818864,0.275953881823157,-0.0584304546664048,0.953409155610796,"oil_to_gold"
0.15,0.6,-0.159891001585014,0.22028270379876,-0.725844557142731,0.467983518030144,"oil_to_gold"
0.15,0.65,-0.188448151442157,0.202007894807186,-0.93287518105185,0.350949983469641,"oil_to_gold"
0.15,0.7,-0.152053677563624,0.191205177267869,-0.79523828662131,0.426529849278905,"oil_to_gold"
0.15,0.75,0.0896742678229506,0.150399589601974,0.596240109831882,0.551054121692332,"oil_to_gold"
0.15,0.8,0.185201377617098,0.118810370757864,1.55879807828004,0.119136300983407,"oil_to_gold"
0.15,0.85,0.0358946221047682,0.0865396393208749,0.414776654796038,0.678331313012015,"oil_to_gold"
0.15,0.9,0.00437928262175358,0.0595287328093456,0.0735658633248457,0.941360117970413,"oil_to_gold"
0.15,0.95,-0.0354917365227374,0.0636195691687173,-0.557874518587424,0.576966427768313,"oil_to_gold"
0.2,0.05,0.0603633356850031,0.0685778059361532,0.880216782397532,0.378803460522468,"oil_to_gold"
0.2,0.1,0.0901915716207819,0.0576433243422848,1.56464903178079,0.117757340183221,"oil_to_gold"
0.2,0.15,0.113149429823948,0.081283547574353,1.39203360582221,0.164002339330744,"oil_to_gold"
0.2,0.2,0.176025570865392,0.104837242686981,1.67903663196258,0.0932358542565606,"oil_to_gold"
0.2,0.25,0.205519296424404,0.146837870424926,1.39963413954222,0.161713206260478,"oil_to_gold"
0.2,0.3,0.0118583222256276,0.148844909127257,0.0796689809222109,0.936505171483936,"oil_to_gold"
0.2,0.35,-0.155527464161101,0.171514290634445,-0.906790119854111,0.364581400422739,"oil_to_gold"
0.2,0.4,-0.0102649465535639,0.276383314973085,-0.037140254123385,0.970375334155847,"oil_to_gold"
0.2,0.45,0.176697370764534,0.257333686420809,0.686646871702553,0.49235163267061,"oil_to_gold"
0.2,0.5,0.122466561631169,0.248476056183442,0.492870675397214,0.62213547235278,"oil_to_gold"
0.2,0.55,-0.168617730980914,0.239910684949502,-0.70283543651424,0.482205938413717,"oil_to_gold"
0.2,0.6,-0.26466455228501,0.159841590862949,-1.65579278119134,0.0978551321136804,"oil_to_gold"
0.2,0.65,-0.101060529633719,0.185286214134635,-0.54542929761782,0.585493709171052,"oil_to_gold"
0.2,0.7,0.0233558690333554,0.151797465685434,0.153862048538776,0.877727546946203,"oil_to_gold"
0.2,0.75,0.0804411574599818,0.123451869529664,0.651599346097002,0.514703261187475,"oil_to_gold"
0.2,0.8,0.105583277145552,0.09980509894698,1.0578946192082,0.290177876866732,"oil_to_gold"
0.2,0.85,0.00805035927599657,0.0596002250762091,0.135072632120144,0.892562362236353,"oil_to_gold"
0.2,0.9,-0.0156580538947182,0.0386322429129074,-0.405310505269334,0.68527452648564,"oil_to_gold"
0.2,0.95,-0.0189730107165533,0.0514971936626178,-0.368428051455666,0.712576787609034,"oil_to_gold"
0.25,0.05,0.0683339814657193,0.0520246547989349,1.31349226111767,0.189104851316718,"oil_to_gold"
0.25,0.1,0.0874953487893993,0.0533903167659171,1.63878684543138,0.101349239294258,"oil_to_gold"
0.25,0.15,0.150513302345784,0.0678931298960534,2.21691506307375,0.026694143397618,"oil_to_gold"
0.25,0.2,0.150513302345784,0.0792514218028683,1.89918740789501,0.0576235411685966,"oil_to_gold"
0.25,0.25,0.100550022982738,0.122317719983556,0.822039709342649,0.411111351829375,"oil_to_gold"
0.25,0.3,0.0429007777865005,0.116158240033123,0.369330473449555,0.711904178947408,"oil_to_gold"
0.25,0.35,-0.120886042945877,0.146316489775084,-0.826195619726123,0.408750513216244,"oil_to_gold"
0.25,0.4,-0.0160087819817015,0.206117243882033,-0.0776683293459125,0.938096411092192,"oil_to_gold"
0.25,0.45,0.125452429708548,0.231097637866454,0.542854660336442,0.587265095314087,"oil_to_gold"
0.25,0.5,-0.0180441635567038,0.205218986231248,-0.0879263848247015,0.92994031109529,"oil_to_gold"
0.25,0.55,-0.118715679979176,0.235909592631122,-0.50322531888224,0.61483813130333,"oil_to_gold"
0.25,0.6,-0.181439284974323,0.175942034312251,-1.03124466920916,0.302498700579382,"oil_to_gold"
0.25,0.65,-0.0438719653568316,0.160626178089788,-0.273130854998665,0.784769048586872,"oil_to_gold"
0.25,0.7,0.0258101382919924,0.137361724495383,0.1878990554815,0.850966881656142,"oil_to_gold"
0.25,0.75,-0.0143611271595918,0.115535546016402,-0.12430050884559,0.901084617433335,"oil_to_gold"
0.25,0.8,0.0837296701795435,0.0901956832695649,0.92831127992349,0.35331134925128,"oil_to_gold"
0.25,0.85,0.0426439653288581,0.053036289945126,0.804052571795268,0.42142225399922,"oil_to_gold"
0.25,0.9,-0.00798043371582928,0.0404009235802388,-0.197530972280365,0.843423734037878,"oil_to_gold"
0.25,0.95,-0.0168434308330055,0.0506024198795637,-0.332858208621123,0.739261629770598,"oil_to_gold"
0.3,0.05,0.045898662096119,0.0537428485822698,0.854042227141293,0.393141146877539,"oil_to_gold"
0.3,0.1,0.0920498044474382,0.0451201576291823,2.04010378695803,0.0414163250753814,"oil_to_gold"
0.3,0.15,0.132521403541046,0.0571402048635405,2.31923220887163,0.0204408247135518,"oil_to_gold"
0.3,0.2,0.134056894806674,0.0723765246591698,1.85221514072366,0.0640806732024503,"oil_to_gold"
0.3,0.25,0.11856244345697,0.0890977269830274,1.33070110171897,0.183375705497673,"oil_to_gold"
0.3,0.3,-0.00115391639222955,0.101305163812463,-0.011390499248051,0.990912554498398,"oil_to_gold"
0.3,0.35,-0.0825958036860782,0.109912819841916,-0.75146651505141,0.452423426334675,"oil_to_gold"
0.3,0.4,0.0883488669967894,0.181776252410742,0.486030852903469,0.626976293896842,"oil_to_gold"
0.3,0.45,0.27060371541728,0.175437279603783,1.54245275592751,0.123055723674636,"oil_to_gold"
0.3,0.5,-0.206155509889926,0.179620506914513,-1.14772813767886,0.251160738547212,"oil_to_gold"
0.3,0.55,-0.274444230083469,0.211212279806958,-1.2993762973171,0.193902022389647,"oil_to_gold"
0.3,0.6,-0.128674837346856,0.187674029150812,-0.685629428478114,0.492993087512446,"oil_to_gold"
0.3,0.65,0.00145253227172717,0.146072410864837,0.00994391934197091,0.99206660849014,"oil_to_gold"
0.3,0.7,0.0306380306855749,0.125955028460413,0.243245792248813,0.80782951924562,"oil_to_gold"
0.3,0.75,-0.0523852452099305,0.124995052300507,-0.419098550268923,0.675170315295094,"oil_to_gold"
0.3,0.8,0.0575985105297068,0.0977956549045613,0.588967992350142,0.555921473580912,"oil_to_gold"
0.3,0.85,0.0281000894605784,0.0574133464449031,0.489434795227355,0.624565158861951,"oil_to_gold"
0.3,0.9,-0.00375671086993879,0.034074896998546,-0.110248634650285,0.912218632930193,"oil_to_gold"
0.3,0.95,-0.0212248193840408,0.0422208899962762,-0.502708952509356,0.615201141986157,"oil_to_gold"
0.35,0.05,0.0348986589216048,0.0481199457314387,0.725243106390372,0.468352304254544,"oil_to_gold"
0.35,0.1,0.0485379496315496,0.0389780675222949,1.24526311120444,0.213119990336859,"oil_to_gold"
0.35,0.15,0.0876407681753888,0.0542983525709959,1.61405943321756,0.106606384802709,"oil_to_gold"
0.35,0.2,0.112994204972241,0.0705043419934868,1.60265597518348,0.109102571464902,"oil_to_gold"
0.35,0.25,0.097005635192759,0.0824932629709409,1.17592190803424,0.239707575319507,"oil_to_gold"
0.35,0.3,0.0672432895595037,0.0813169288045996,0.826928544252892,0.408335001553342,"oil_to_gold"
0.35,0.35,-0.0327008632030275,0.104856127857116,-0.311864112010583,0.755162725074069,"oil_to_gold"
0.35,0.4,0.0703901161672384,0.150047571560698,0.469118663068557,0.63901459210308,"oil_to_gold"
0.35,0.45,0.253245580758594,0.142225751197933,1.78058880776209,0.0750680079972385,"oil_to_gold"
0.35,0.5,-0.0645632690087042,0.15857759497058,-0.407139917973168,0.683930595030589,"oil_to_gold"
0.35,0.55,-0.129297969863377,0.162734045541093,-0.794535460809442,0.426938662941921,"oil_to_gold"
0.35,0.6,-0.0641342015105964,0.134672464906324,-0.476223566229424,0.633945399844139,"oil_to_gold"
0.35,0.65,-0.0511716419322714,0.131584853891684,-0.388887021711436,0.697383826792599,"oil_to_gold"
0.35,0.7,-0.0145199638487624,0.10382968300542,-0.139844054498408,0.888791403534275,"oil_to_gold"
0.35,0.75,-0.0484917097305497,0.0914483937996972,-0.530263110326059,0.595963794774191,"oil_to_gold"
0.35,0.8,0.0302545866537404,0.0658661784656965,0.459334173600145,0.646023277075904,"oil_to_gold"
0.35,0.85,0.0344276709055206,0.0483738348378609,0.711700261534256,0.476698735096532,"oil_to_gold"
0.35,0.9,-0.0057042883522635,0.0272151166927571,-0.209599996085323,0.833992312401555,"oil_to_gold"
0.35,0.95,-0.02127219635655,0.0375514652522926,-0.566481126998135,0.571103767917363,"oil_to_gold"
0.4,0.05,0.017416762260079,0.0421604638073828,0.413106514663843,0.679554361721035,"oil_to_gold"
0.4,0.1,0.027855907823152,0.0371399330396695,0.750025795506923,0.453290535577168,"oil_to_gold"
0.4,0.15,0.0376185379915274,0.0514285463668575,0.731471928511871,0.464540840557896,"oil_to_gold"
0.4,0.2,0.0701790001760663,0.0754344589877309,0.930330794676749,0.352265213759915,"oil_to_gold"
0.4,0.25,0.10604232173223,0.082584813144348,1.28404143201101,0.19921405887229,"oil_to_gold"
0.4,0.3,0.0368717138552407,0.0786210310135977,0.468980289114546,0.639113487578865,"oil_to_gold"
0.4,0.35,-0.0908167083924589,0.0990686194732331,-0.916705096682974,0.359361548414377,"oil_to_gold"
0.4,0.4,0.134682359687923,0.112000053730179,1.20252049175251,0.229244815737311,"oil_to_gold"
0.4,0.45,0.201731041882372,0.130993448881203,1.54000863100658,0.123650358480312,"oil_to_gold"
0.4,0.5,-0.0140090811755215,0.0972465184781874,-0.144057405804855,0.885463589641959,"oil_to_gold"
0.4,0.55,-0.0972366596864473,0.0925436025459757,-1.05071184837591,0.293464865394754,"oil_to_gold"
0.4,0.6,-0.110989515755747,0.0979378250775357,-1.13326506554417,0.257182047699678,"oil_to_gold"
0.4,0.65,-0.0856104372977608,0.0963719285285842,-0.888333756570706,0.374423446059864,"oil_to_gold"
0.4,0.7,-0.0701282932457469,0.0866427138812379,-0.809396313945942,0.418343282620858,"oil_to_gold"
0.4,0.75,-0.0274900473192707,0.0760145716801831,-0.361641810400904,0.717641959317294,"oil_to_gold"
0.4,0.8,0.0497315320828324,0.0521739768705608,0.953186532171241,0.340562636873881,"oil_to_gold"
0.4,0.85,0.0459442964435517,0.036963865461959,1.24295161962525,0.213970496603484,"oil_to_gold"
0.4,0.9,0.00980961757430033,0.023083232775573,0.424967233561886,0.670887179140967,"oil_to_gold"
0.4,0.95,-0.00167781905413248,0.0305717223639487,-0.0548814042649762,0.956236138441477,"oil_to_gold"
0.45,0.05,0.034611687279735,0.0308380444987692,1.12236971709138,0.26178371981377,"oil_to_gold"
0.45,0.1,0.0420116308214626,0.0301711672027822,1.39244300822371,0.163878416140826,"oil_to_gold"
0.45,0.15,0.0395071693339262,0.0353205746821306,1.11853132882104,0.26341834881385,"oil_to_gold"
0.45,0.2,0.0225475704124642,0.0534431484830868,0.421898242383677,0.673125694917218,"oil_to_gold"
0.45,0.25,0,0.0580375748614376,0,1,"oil_to_gold"
0.45,0.3,-0.00206318715489405,0.0487945987222947,-0.04228310528049,0.966275470764729,"oil_to_gold"
0.45,0.35,-0.0278374521726336,0.0717425284433136,-0.38801883313367,0.698026140382224,"oil_to_gold"
0.45,0.4,0.022922428181822,0.0575568727743779,0.398257012184759,0.690465495567161,"oil_to_gold"
0.45,0.45,0.0940406472607744,0.0987557807585219,0.952254607664163,0.341034872127034,"oil_to_gold"
0.45,0.5,0.0820928021432563,0.0886312165431929,0.926228989571071,0.354392058963063,"oil_to_gold"
0.45,0.55,-0.0638266316858163,0.0904310951095555,-0.705804033540582,0.480357876080202,"oil_to_gold"
0.45,0.6,-0.0638266316858163,0.083916072230092,-0.760600800175777,0.44694774646405,"oil_to_gold"
0.45,0.65,-0.0299299251785842,0.0813839654804756,-0.367761941825808,0.713073407421362,"oil_to_gold"
0.45,0.7,-0.0382646355919502,0.0662208497397988,-0.577833654238857,0.563414306458966,"oil_to_gold"
0.45,0.75,-0.0494564245830901,0.065136114497496,-0.759278089653188,0.447738321368676,"oil_to_gold"
0.45,0.8,0.0344194163186808,0.0505392472710419,0.681043311430611,0.495889991895992,"oil_to_gold"
0.45,0.85,0.0393903428016045,0.0371549542716012,1.06016394243585,0.289144559536667,"oil_to_gold"
0.45,0.9,0.0121704306710853,0.0194454799980112,0.6258745308591,0.53143882359214,"oil_to_gold"
0.45,0.95,-0.00653193829297576,0.0170090541942416,-0.384027131572497,0.700982107718684,"oil_to_gold"
0.5,0.05,0.0334411169746796,0.0262372742116774,1.27456521225806,0.202549389935155,"oil_to_gold"
0.5,0.1,0.0377089700584357,0.0259206474575644,1.45478503653006,0.145820152715036,"oil_to_gold"
0.5,0.15,0.0323684003675803,0.0349782909942481,0.925385416140058,0.354830467864637,"oil_to_gold"
0.5,0.2,0.0140435033798595,0.0636686892366545,0.220571579974896,0.825439140439928,"oil_to_gold"
0.5,0.25,0.0188454063836909,0.061273234132562,0.307563435331644,0.758433192584751,"oil_to_gold"
0.5,0.3,-0.0804236300332749,0.0765010064447533,-1.05127545075311,0.293206048960214,"oil_to_gold"
0.5,0.35,-0.0841974881310599,0.0630228184665469,-1.33598417493424,0.181642946921745,"oil_to_gold"
0.5,0.4,0.0538214313457548,0.0793602767607149,0.678191074207514,0.497696232905616,"oil_to_gold"
0.5,0.45,0.14241658789656,0.10270490591819,1.38665808242892,0.165636030830608,"oil_to_gold"
0.5,0.5,0.0614567005890081,0.124386526703012,0.494078436129528,0.621282378632616,"oil_to_gold"
0.5,0.55,-0.14328236498624,0.115933122862534,-1.23590533445852,0.216578263334102,"oil_to_gold"
0.5,0.6,-0.115820539472425,0.083268360534866,-1.39093094578137,0.164336457991212,"oil_to_gold"
0.5,0.65,-0.0474835992500437,0.079397788614528,-0.59804687357949,0.549848084162559,"oil_to_gold"
0.5,0.7,-0.0311558671310206,0.0661365955178082,-0.471083624536304,0.637610933350682,"oil_to_gold"
0.5,0.75,-0.0415650227515765,0.0547405311079777,-0.759309818707969,0.447719347830058,"oil_to_gold"
0.5,0.8,0.00328477424526067,0.042656831553201,0.0770046467507542,0.938624333084303,"oil_to_gold"
0.5,0.85,0.0178657513316382,0.0355054710330095,0.503183053536409,0.614867840716965,"oil_to_gold"
0.5,0.9,0.0117209978274629,0.0223884597183131,0.5235285488566,0.600640261213471,"oil_to_gold"
0.5,0.95,-0.0115387618667106,0.0205063580956582,-0.562691913058599,0.573681412636022,"oil_to_gold"
0.55,0.05,0.0403239603459589,0.0301749935142756,1.33633700126172,0.18152766030451,"oil_to_gold"
0.55,0.1,0.0517976276837736,0.0279349959030407,1.85421998498076,0.0637933497804812,"oil_to_gold"
0.55,0.15,0.0144718644688572,0.04826632330783,0.299833579130513,0.764322242433825,"oil_to_gold"
0.55,0.2,0.0153905459501661,0.072484618769691,0.212328438934986,0.831863408285534,"oil_to_gold"
0.55,0.25,0.0283139820085673,0.0696213636340421,0.406685254793298,0.684264508440821,"oil_to_gold"
0.55,0.3,-0.0955255330145201,0.089345815036399,-1.06916628356464,0.285069873851128,"oil_to_gold"
0.55,0.35,-0.0971085400920487,0.0799513441890692,-1.21459546524204,0.224603907250298,"oil_to_gold"
0.55,0.4,0.0631024407848098,0.103793683157867,0.607960319597033,0.543253984165327,"oil_to_gold"
0.55,0.45,0.226804987994065,0.125485706534028,1.80741691032805,0.0707847483776409,"oil_to_gold"
0.55,0.5,-0.0319655984342735,0.141964051914036,-0.225166850363145,0.821862870879546,"oil_to_gold"
0.55,0.55,-0.119146491205636,0.141404229708195,-0.842594959510825,0.399513674128503,"oil_to_gold"
0.55,0.6,-0.113297301627291,0.100052752034606,-1.1323756650702,0.257555569198304,"oil_to_gold"
0.55,0.65,-0.0604026918087552,0.0914005743896578,-0.660856807652512,0.508748465530943,"oil_to_gold"
0.55,0.7,0.0124179853729313,0.0973687445871007,0.127535642218565,0.898523930329014,"oil_to_gold"
0.55,0.75,-0.0487046659563218,0.0763256253814121,-0.638116827905914,0.52344016981879,"oil_to_gold"
0.55,0.8,0.0218622342407037,0.0580790334761392,0.376422142935375,0.706626335139614,"oil_to_gold"
0.55,0.85,0.0353404177504477,0.0485461373995099,0.727975893521953,0.466677961849952,"oil_to_gold"
0.55,0.9,0.00714171804644545,0.0339566362562804,0.210318772228936,0.833431358873171,"oil_to_gold"
0.55,0.95,-0.00421485115271762,0.0274918855107014,-0.153312552937737,0.878160807245585,"oil_to_gold"
0.6,0.05,0.0499135875761666,0.0251967109817775,1.98095646738436,0.0476757882603637,"oil_to_gold"
0.6,0.1,0.0601326942220761,0.0283744116742581,2.11925783386832,0.0341402390621403,"oil_to_gold"
0.6,0.15,-0.0134823891997969,0.04774659210224,-0.282373853424491,0.777673873852881,"oil_to_gold"
0.6,0.2,-0.0271057670758888,0.0730019746781589,-0.371301833894069,0.710435631187984,"oil_to_gold"
0.6,0.25,0.0187480769943911,0.0909142236781236,0.206217203820247,0.836633471159429,"oil_to_gold"
0.6,0.3,-0.0650424831099441,0.104318829896199,-0.62349705393229,0.532999335085103,"oil_to_gold"
0.6,0.35,-0.0312402179532035,0.110596578913315,-0.282470020864655,0.777600149403583,"oil_to_gold"
0.6,0.4,0.0996098382652734,0.139742184236401,0.712811516505023,0.47601081563698,"oil_to_gold"
0.6,0.45,0.253519755774736,0.157694673641516,1.60766213544446,0.108001100051637,"oil_to_gold"
0.6,0.5,0.0282810372595504,0.20243761150835,0.13970248437941,0.888903253670058,"oil_to_gold"
0.6,0.55,-0.133763678467191,0.177022981142643,-0.755628888428931,0.449923541316557,"oil_to_gold"
0.6,0.6,-0.148194127631997,0.138538819561779,-1.06969388147495,0.284832280950605,"oil_to_gold"
0.6,0.65,-0.0462703490626452,0.123542507141618,-0.374529788436339,0.708033317701921,"oil_to_gold"
0.6,0.7,-0.0170473368077658,0.123385290852556,-0.13816344468594,0.890119343251448,"oil_to_gold"
0.6,0.75,0.0279604519041853,0.102357821132377,0.273163805118757,0.784743722990824,"oil_to_gold"
0.6,0.8,0.0265059374723357,0.0743574716108818,0.356466363071666,0.721513231554306,"oil_to_gold"
0.6,0.85,0.0270020628985633,0.0535928011374115,0.503837499169529,0.614407884710685,"oil_to_gold"
0.6,0.9,0.0152647033875227,0.0356812481643274,0.427807438720254,0.668818139117726,"oil_to_gold"
0.6,0.95,-0.0139043970521217,0.03286930627182,-0.42302070317932,0.672306636954107,"oil_to_gold"
0.65,0.05,0.0380990306360456,0.0264798240668986,1.43879470421677,0.150299805420736,"oil_to_gold"
0.65,0.1,0.0472121038291231,0.0283460119195697,1.66556424103274,0.0958914248380108,"oil_to_gold"
0.65,0.15,0.0321312141568534,0.0508528491838794,0.631846881197742,0.527528983651413,"oil_to_gold"
0.65,0.2,-0.0153325451336859,0.0713827678075938,-0.214793368268004,0.829941174100992,"oil_to_gold"
0.65,0.25,0.0114772986989635,0.0998524448860355,0.114942590660278,0.908497344477156,"oil_to_gold"
0.65,0.3,-0.118712394652206,0.13039315606791,-0.9104189071885,0.362665509675944,"oil_to_gold"
0.65,0.35,-0.0351130861792358,0.144919686198729,-0.24229341851517,0.808567277719605,"oil_to_gold"
0.65,0.4,0.202118693955498,0.153385776727603,1.31771470776225,0.187687044814,"oil_to_gold"
0.65,0.45,0.422967917503156,0.188972299153833,2.23825353978912,0.0252683543162412,"oil_to_gold"
0.65,0.5,0.0118833893611251,0.215378727193477,0.0551743875357295,0.956002742367243,"oil_to_gold"
0.65,0.55,-0.21282460425886,0.197880900247683,-1.07551867811634,0.282218110220009,"oil_to_gold"
0.65,0.6,-0.154244054372069,0.14055548757637,-1.0973890598776,0.272548274178139,"oil_to_gold"
0.65,0.65,-0.115866383212878,0.127031429475945,-0.912108001074009,0.361775873910102,"oil_to_gold"
0.65,0.7,-0.055664522814941,0.12403500540241,-0.448780750517541,0.653618135143721,"oil_to_gold"
0.65,0.75,-0.0114936978160842,0.108988153588163,-0.105458230437739,0.916018369921969,"oil_to_gold"
0.65,0.8,0.0887279403987636,0.10010620430556,0.886338074790388,0.375497424124076,"oil_to_gold"
0.65,0.85,0.0358707786056118,0.0626402082077833,0.572647818899727,0.566920653986903,"oil_to_gold"
0.65,0.9,0.0182126891642005,0.0419866772376046,0.433773052845645,0.664480492094243,"oil_to_gold"
0.65,0.95,-0.0246540479170991,0.036525533716584,-0.674981181887707,0.499733149625748,"oil_to_gold"
0.7,0.05,0.0288016794492058,0.032857006426239,0.876576492562185,0.380778008977325,"oil_to_gold"
0.7,0.1,0.0546325987831638,0.0309296127483961,1.76635249938578,0.0774255332215091,"oil_to_gold"
0.7,0.15,0.0577314084404788,0.0523333243920013,1.10314812046037,0.270040124013102,"oil_to_gold"
0.7,0.2,0.0179419950832563,0.0703061824884786,0.255197970480001,0.798585476738844,"oil_to_gold"
0.7,0.25,-0.0247017382227096,0.0938683378102877,-0.263153037530429,0.792448408900127,"oil_to_gold"
0.7,0.3,-0.106353716237043,0.124011765936728,-0.85760988430167,0.39116774643966,"oil_to_gold"
0.7,0.35,-0.0376606997881939,0.126506223036869,-0.297698396838692,0.765951370184176,"oil_to_gold"
0.7,0.4,0.249697746306802,0.148150780990398,1.68542983464249,0.0919964996321177,"oil_to_gold"
0.7,0.45,0.320223237677015,0.166971614597249,1.91783039560002,0.0552153496634243,"oil_to_gold"
0.7,0.5,-0.0310301609708151,0.177812676532363,-0.174510398110831,0.861474643924588,"oil_to_gold"
0.7,0.55,-0.219401864801645,0.143897787104091,-1.52470631562205,0.127424424280659,"oil_to_gold"
0.7,0.6,-0.259379009401284,0.141496615377386,-1.83311105152228,0.0668725541615113,"oil_to_gold"
0.7,0.65,-0.176943021248203,0.157703882781394,-1.12199533789208,0.26194284486204,"oil_to_gold"
0.7,0.7,0.0115302332632263,0.14262155347513,0.0808449563356983,0.935569964847731,"oil_to_gold"
0.7,0.75,0.0548045769964856,0.146249707686383,0.374732899391553,0.707882255005962,"oil_to_gold"
0.7,0.8,0.0330102926126394,0.100573297564408,0.328221241741621,0.742764393319617,"oil_to_gold"
0.7,0.85,-0.0129949356643638,0.0744378103082121,-0.17457439452555,0.861424357958309,"oil_to_gold"
0.7,0.9,-0.0128530620705757,0.0386234198859869,-0.33277897473908,0.739321437836915,"oil_to_gold"
0.7,0.95,-0.0313051609765673,0.0335386722597004,-0.933404898505275,0.35067655695554,"oil_to_gold"
0.75,0.05,0.0390992198185993,0.0442079264228133,0.884439126247331,0.376521110602964,"oil_to_gold"
0.75,0.1,0.0394738089881587,0.0345176993746283,1.1435816900698,0.252876848035566,"oil_to_gold"
